date,normal_consume,consumption_in_period,autoconsume,temp,feels_like,temp_min,temp_max,humidity,rain_1h,clouds_all,weather_description,dew_point,day,month,year,day_of_week,hour,isFeriado,hour_str,Data,is_weekend,Estacao_do_Ano,vacaciones,consumo_total,taxa_autoconsumo,hora_partida,injection_tentativa,is_sunny
2023-03-13 04:00:00,0.0,0.36,0.0,13.55,13.18,12.79,14.23,85,0.0,19,1,11.78,13,3,2023,0,4,0,4,2023-03-13,False,1,0,0.36,0.0,0,-0.36,0
2023-03-13 05:00:00,0.0,0.282,0.0,13.55,13.26,12.79,14.23,88,0.0,100,5,11.78,13,3,2023,0,5,0,5,2023-03-13,False,1,0,0.28,0.0,0,-0.28,0
2023-03-13 06:00:00,0.0,0.292,0.0,12.98,12.68,12.93,13.72,90,0.0,100,5,10.89,13,3,2023,0,6,0,6,2023-03-13,False,1,0,0.29,0.0,0,-0.29,0
2023-03-13 07:00:00,0.0,1.184,0.008,13.49,13.3,13.34,13.72,92,0.0,100,5,11.72,13,3,2023,0,7,0,7,2023-03-13,False,1,0,1.19,0.01,1,-1.18,1
2023-03-13 08:00:00,0.297,0.0,0.101,14.0,13.91,13.34,14.04,94,0.0,100,5,12.57,13,3,2023,0,8,0,8,2023-03-13,False,1,0,0.4,0.25,1,-0.2,1
2023-03-13 09:00:00,0.009,0.0,0.236,14.04,13.93,13.9,14.23,93,0.0,100,5,12.43,13,3,2023,0,9,0,9,2023-03-13,False,1,0,0.24,0.98,1,0.23,1
2023-03-13 10:00:00,0.0,0.0,0.239,14.58,14.29,13.99,14.72,84,0.0,100,5,11.42,13,3,2023,0,10,0,10,2023-03-13,False,1,0,0.24,1.0,1,0.24,1
2023-03-13 11:00:00,0.003,0.0,0.238,14.59,14.3,14.23,14.59,84,0.0,1,5,11.43,13,3,2023,0,11,0,11,2023-03-13,False,1,0,0.24,0.99,1,0.24,1
2023-03-13 12:00:00,0.682,0.0,0.386,15.13,14.79,14.23,15.15,80,0.0,1,5,11.23,13,3,2023,0,12,0,12,2023-03-13,False,1,0,1.07,0.36,1,-0.3,1
2023-03-13 13:00:00,0.0,0.0,0.248,15.13,14.81,14.45,15.15,81,0.0,1,5,11.42,13,3,2023,0,13,0,13,2023-03-13,False,1,0,0.25,0.99,1,0.25,1
2023-03-13 14:00:00,0.0,0.0,0.244,12.62,12.34,12.37,15.72,92,0.0,1,5,10.82,13,3,2023,0,14,0,14,2023-03-13,False,1,0,0.24,1.02,1,0.24,1
2023-03-13 15:00:00,0.0,0.0,0.239,14.66,14.19,13.12,15.72,77,0.0,1,5,10.18,13,3,2023,0,15,0,15,2023-03-13,False,1,0,0.24,1.0,1,0.24,1
2023-03-13 16:00:00,0.065,0.0,0.171,15.68,15.13,13.68,15.72,70,0.0,1,5,9.76,13,3,2023,0,16,0,16,2023-03-13,False,1,0,0.24,0.71,1,0.11,1
2023-03-13 17:00:00,0.154,0.0,0.086,14.59,14.01,13.68,14.72,73,0.0,3,5,9.34,13,3,2023,0,17,0,17,2023-03-13,False,1,0,0.24,0.36,1,-0.07,1
2023-03-13 18:00:00,1.801,0.0,0.003,13.57,12.86,12.57,14.72,72,0.0,3,5,8.13,13,3,2023,0,18,0,18,2023-03-13,False,1,0,1.8,0.0,1,-1.8,1
2023-03-13 19:00:00,1.943,0.0,0.0,12.44,11.96,12.01,13.99,85,0.0,3,5,9.5,13,3,2023,0,19,0,19,2023-03-13,False,1,0,1.94,0.0,0,-1.94,0
2023-03-13 20:00:00,0.531,0.0,0.0,11.89,11.38,11.68,12.88,86,0.0,3,5,9.13,13,3,2023,0,20,0,20,2023-03-13,False,1,0,0.53,0.0,0,-0.53,0
2023-03-13 21:00:00,0.635,0.0,0.0,11.35,10.86,9.71,12.88,89,0.0,3,5,9.09,13,3,2023,0,21,0,21,2023-03-13,False,1,0,0.64,0.0,0,-0.64,0
2023-03-13 22:00:00,0.0,0.481,0.0,11.36,10.93,10.82,12.88,91,0.0,3,5,9.44,13,3,2023,0,22,0,22,2023-03-13,False,1,0,0.48,0.0,0,-0.48,0
2023-03-13 23:00:00,0.0,0.434,0.0,10.84,10.38,10.7,12.72,92,0.0,9,5,9.08,13,3,2023,0,23,0,23,2023-03-13,False,1,0,0.43,0.0,0,-0.43,0
2023-03-14 00:00:00,0.0,0.363,0.0,10.77,10.28,10.26,11.77,91,0.0,9,5,8.86,14,3,2023,1,0,0,0,2023-03-14,False,1,0,0.36,0.0,0,-0.36,0
2023-03-14 01:00:00,0.0,0.307,0.0,10.26,9.74,9.71,11.77,92,0.0,9,5,8.51,14,3,2023,1,1,0,1,2023-03-14,False,1,0,0.31,0.0,0,-0.31,0
2023-03-14 02:00:00,0.0,0.251,0.0,9.58,9.58,8.6,10.34,92,0.0,57,5,7.85,14,3,2023,1,2,0,2,2023-03-14,False,1,0,0.25,0.0,0,-0.25,0
2023-03-14 03:00:00,0.0,0.246,0.0,9.61,9.61,8.04,11.21,93,0.0,57,5,8.04,14,3,2023,1,3,0,3,2023-03-14,False,1,0,0.25,0.0,0,-0.25,0
2023-03-14 04:00:00,0.0,0.244,0.0,9.54,9.54,7.49,10.66,93,0.0,57,5,7.97,14,3,2023,1,4,0,4,2023-03-14,False,1,0,0.24,0.0,0,-0.24,0
2023-03-14 05:00:00,0.0,0.246,0.0,9.47,9.47,6.93,10.1,93,0.0,100,5,7.91,14,3,2023,1,5,0,5,2023-03-14,False,1,0,0.25,0.0,0,-0.25,0
2023-03-14 06:00:00,0.0,0.246,0.0,9.51,9.51,7.72,10.1,93,0.0,100,5,7.97,14,3,2023,1,6,0,6,2023-03-14,False,1,0,0.25,0.0,0,-0.25,0
2023-03-14 07:00:00,0.0,0.481,0.064,9.54,9.54,8.12,9.59,93,0.0,100,5,7.99,14,3,2023,1,7,0,7,2023-03-14,False,1,0,0.54,0.12,1,-0.42,1
2023-03-14 08:00:00,0.283,0.0,0.253,10.06,9.58,8.68,10.15,94,0.0,100,3,8.66,14,3,2023,1,8,0,8,2023-03-14,False,1,0,0.54,0.47,1,-0.03,1
2023-03-14 09:00:00,0.588,0.0,0.433,10.7,10.25,9.15,12.01,93,0.0,100,3,9.11,14,3,2023,1,9,0,9,2023-03-14,False,1,0,1.02,0.42,1,-0.15,1
2023-03-14 10:00:00,0.56,0.0,0.545,12.14,11.76,11.21,14.23,90,0.0,100,3,10.06,14,3,2023,1,10,0,10,2023-03-14,False,1,0,1.1,0.5,1,-0.02,1
2023-03-14 11:00:00,0.0,0.0,0.254,13.46,12.95,12.32,14.79,80,0.0,87,3,9.61,14,3,2023,1,11,0,11,2023-03-14,False,1,0,0.25,1.02,1,0.25,1
2023-03-14 12:00:00,0.0,0.0,0.246,15.43,14.8,15.01,15.72,68,0.0,87,3,9.09,14,3,2023,1,12,0,12,2023-03-14,False,1,0,0.25,0.98,1,0.25,1
2023-03-14 13:00:00,0.0,0.0,0.249,15.61,14.95,13.99,16.45,66,0.0,87,3,8.83,14,3,2023,1,13,0,13,2023-03-14,False,1,0,0.25,1.0,1,0.25,1
2023-03-14 14:00:00,0.0,0.0,0.251,15.69,15.06,14.54,16.93,67,0.0,98,3,9.12,14,3,2023,1,14,0,14,2023-03-14,False,1,0,0.25,1.0,1,0.25,1
2023-03-14 15:00:00,0.0,0.0,0.24,16.25,15.63,15.72,17.01,65,0.0,98,3,9.2,14,3,2023,1,15,0,15,2023-03-14,False,1,0,0.24,1.0,1,0.24,1
2023-03-14 16:00:00,0.0,0.0,0.238,16.67,16.06,14.54,17.49,64,0.0,98,3,9.39,14,3,2023,1,16,0,16,2023-03-14,False,1,0,0.24,0.99,1,0.24,1
2023-03-14 17:00:00,0.111,0.0,0.123,15.63,14.92,14.72,15.7,64,0.0,96,3,8.4,14,3,2023,1,17,0,17,2023-03-14,False,1,0,0.23,0.53,1,0.01,1
2023-03-14 18:00:00,0.311,0.0,0.004,15.06,14.42,13.72,15.15,69,0.0,96,3,8.96,14,3,2023,1,18,0,18,2023-03-14,False,1,0,0.32,0.01,1,-0.31,1
2023-03-14 19:00:00,0.329,0.0,0.0,13.1,12.27,12.72,13.6,69,0.0,96,3,8.73,14,3,2023,1,19,0,19,2023-03-14,False,1,0,0.33,0.0,0,-0.33,0
2023-03-14 20:00:00,0.401,0.0,0.0,12.3,11.83,10.72,12.88,86,0.0,84,2,9.56,14,3,2023,1,20,0,20,2023-03-14,False,1,0,0.4,0.0,0,-0.4,0
2023-03-14 21:00:00,0.67,0.0,0.0,11.77,11.3,10.26,12.88,88,0.0,84,2,9.37,14,3,2023,1,21,0,21,2023-03-14,False,1,0,0.67,0.0,0,-0.67,0
2023-03-14 22:00:00,0.0,0.558,0.0,10.68,10.13,9.15,12.32,89,0.0,84,2,8.45,14,3,2023,1,22,0,22,2023-03-14,False,1,0,0.56,0.0,0,-0.56,0
2023-03-14 23:00:00,0.0,0.569,0.0,10.65,10.15,8.6,11.77,91,0.0,5,0,8.75,14,3,2023,1,23,0,23,2023-03-14,False,1,0,0.57,0.0,0,-0.57,0
2023-03-15 00:00:00,0.0,0.502,0.0,9.58,9.58,7.0,11.28,92,0.0,54,2,8.35,15,3,2023,2,0,0,0,2023-03-15,False,1,0,0.5,0.0,0,-0.5,0
2023-03-15 01:00:00,0.0,0.504,0.0,9.57,9.57,7.0,10.72,92,0.0,100,3,8.34,15,3,2023,2,1,0,1,2023-03-15,False,1,0,0.5,0.0,0,-0.5,0
2023-03-15 02:00:00,0.0,0.494,0.0,9.09,8.73,8.23,10.17,93,0.0,100,3,8.02,15,3,2023,2,2,0,2,2023-03-15,False,1,0,0.49,0.0,0,-0.49,0
2023-03-15 03:00:00,0.0,0.495,0.0,9.03,8.15,7.23,9.61,93,0.0,100,3,7.96,15,3,2023,2,3,0,3,2023-03-15,False,1,0,0.5,0.0,0,-0.5,0
2023-03-15 04:00:00,0.0,0.349,0.0,9.45,8.38,5.33,9.66,93,0.0,100,3,8.38,15,3,2023,2,4,0,4,2023-03-15,False,1,0,0.35,0.0,0,-0.35,0
2023-03-15 05:00:00,0.0,0.337,0.0,8.4,7.02,4.77,9.3,93,0.0,100,3,7.34,15,3,2023,2,5,0,5,2023-03-15,False,1,0,0.34,0.0,0,-0.34,0
2023-03-15 06:00:00,0.0,0.275,0.0,8.84,7.41,4.22,9.3,91,0.0,100,3,7.45,15,3,2023,2,6,0,6,2023-03-15,False,1,0,0.28,0.0,0,-0.28,0
2023-03-15 07:00:00,0.0,0.37,0.161,8.89,7.32,4.77,9.1,88,0.0,94,3,7.01,15,3,2023,2,7,0,7,2023-03-15,False,1,0,0.53,0.3,1,-0.21,1
2023-03-15 08:00:00,0.65,0.0,0.325,10.68,9.87,7.3,10.77,79,0.0,24,1,7.19,15,3,2023,2,8,0,8,2023-03-15,False,1,0,0.98,0.33,1,-0.32,1
2023-03-15 09:00:00,0.0,0.0,0.257,12.89,12.14,8.5,12.99,73,0.0,0,0,8.17,15,3,2023,2,9,0,9,2023-03-15,False,1,0,0.26,0.99,1,0.26,1
2023-03-15 10:00:00,0.0,0.0,0.252,15.17,14.39,12.3,15.21,63,0.0,0,0,8.18,15,3,2023,2,10,0,10,2023-03-15,False,1,0,0.25,1.01,1,0.25,1
2023-03-15 11:00:00,0.0,0.0,0.253,17.93,17.32,15.23,17.99,59,0.0,0,0,9.81,15,3,2023,2,11,0,11,2023-03-15,False,1,0,0.25,1.01,1,0.25,1
2023-03-15 12:00:00,0.0,0.0,0.255,19.02,18.39,17.23,19.1,54,0.0,0,0,9.51,15,3,2023,2,12,0,12,2023-03-15,False,1,0,0.26,0.98,1,0.26,1
2023-03-15 13:00:00,0.0,0.0,0.25,20.19,19.36,18.41,20.41,42,0.0,0,0,6.88,15,3,2023,2,13,0,13,2023-03-15,False,1,0,0.25,1.0,1,0.25,1
2023-03-15 14:00:00,0.0,0.0,0.247,20.49,19.64,14.61,21.52,40,0.0,0,0,6.44,15,3,2023,2,14,0,14,2023-03-15,False,1,0,0.25,0.99,1,0.25,1
2023-03-15 15:00:00,0.0,0.0,0.246,21.26,20.46,19.23,22.08,39,0.0,0,0,6.76,15,3,2023,2,15,0,15,2023-03-15,False,1,0,0.25,0.98,1,0.25,1
2023-03-15 16:00:00,0.0,0.0,0.245,21.08,20.37,16.28,23.11,43,0.0,0,0,8.03,15,3,2023,2,16,0,16,2023-03-15,False,1,0,0.24,1.02,1,0.24,1
2023-03-15 17:00:00,0.15,0.0,0.088,21.03,20.39,16.28,21.33,46,0.0,0,0,8.98,15,3,2023,2,17,0,17,2023-03-15,False,1,0,0.24,0.37,1,-0.06,1
2023-03-15 18:00:00,0.687,0.0,0.003,16.05,15.46,15.72,16.74,67,0.0,0,0,9.93,15,3,2023,2,18,0,18,2023-03-15,False,1,0,0.69,0.0,1,-0.68,1
2023-03-15 19:00:00,1.536,0.0,0.0,13.91,13.03,13.23,15.17,64,0.0,0,0,7.22,15,3,2023,2,19,0,19,2023-03-15,False,1,0,1.54,0.0,0,-1.54,0
2023-03-15 20:00:00,0.791,0.0,0.0,12.9,12.1,11.23,14.85,71,0.0,0,0,7.78,15,3,2023,2,20,0,20,2023-03-15,False,1,0,0.79,0.0,0,-0.79,0
2023-03-15 21:00:00,0.626,0.0,0.0,13.38,12.58,10.23,14.3,69,0.0,0,0,7.82,15,3,2023,2,21,0,21,2023-03-15,False,1,0,0.63,0.0,0,-0.63,0
2023-03-15 22:00:00,0.0,0.646,0.0,13.38,12.58,10.89,13.55,69,0.0,26,4,7.82,15,3,2023,2,22,0,22,2023-03-15,False,1,0,0.65,0.0,0,-0.65,0
2023-03-15 23:00:00,0.0,0.491,0.0,10.95,10.32,10.23,12.39,85,0.0,83,2,8.53,15,3,2023,2,23,0,23,2023-03-15,False,1,0,0.49,0.0,0,-0.49,0
2023-03-16 00:00:00,0.0,0.704,0.0,10.49,9.84,9.22,11.83,86,0.0,99,3,8.25,16,3,2023,3,0,0,0,2023-03-16,False,1,0,0.7,0.0,0,-0.7,0
2023-03-16 01:00:00,0.0,2.672,0.0,10.09,9.48,8.11,11.74,89,0.0,98,3,8.36,16,3,2023,3,1,0,1,2023-03-16,False,1,0,2.67,0.0,0,-2.67,0
2023-03-16 02:00:00,0.0,0.914,0.0,8.93,8.03,7.55,11.19,90,0.0,97,3,7.38,16,3,2023,3,2,0,2,2023-03-16,False,1,0,0.91,0.0,0,-0.91,0
2023-03-16 03:00:00,0.0,0.26,0.0,9.13,8.27,7.55,11.19,91,0.0,100,3,7.74,16,3,2023,3,3,0,3,2023-03-16,False,1,0,0.26,0.0,0,-0.26,0
2023-03-16 04:00:00,0.0,0.24,0.0,9.02,8.23,7.0,10.63,92,0.0,100,3,7.79,16,3,2023,3,4,0,4,2023-03-16,False,1,0,0.24,0.0,0,-0.24,0
2023-03-16 05:00:00,0.0,0.236,0.0,8.42,7.61,7.0,10.08,92,0.0,100,3,7.2,16,3,2023,3,5,0,5,2023-03-16,False,1,0,0.24,0.0,0,-0.24,0
2023-03-16 06:00:00,0.0,0.235,0.0,10.62,9.77,8.23,10.77,78,0.0,100,3,6.95,16,3,2023,3,6,0,6,2023-03-16,False,1,0,0.24,0.0,0,-0.24,0
2023-03-16 07:00:00,0.0,1.145,0.097,10.62,9.77,8.23,10.77,78,0.0,100,3,6.95,16,3,2023,3,7,0,7,2023-03-16,False,1,0,1.24,0.08,1,-1.05,1
2023-03-16 08:00:00,0.631,0.0,0.191,11.7,10.94,9.05,12.08,77,0.0,99,3,7.81,16,3,2023,3,8,0,8,2023-03-16,False,1,0,0.82,0.23,1,-0.44,1
2023-03-16 09:00:00,0.015,0.0,0.244,12.36,11.69,10.17,13.19,78,0.0,100,3,8.64,16,3,2023,3,9,0,9,2023-03-16,False,1,0,0.26,0.94,1,0.23,1
2023-03-16 10:00:00,0.0,0.0,0.261,13.49,13.01,11.83,14.3,81,0.0,100,3,10.3,16,3,2023,3,10,0,10,2023-03-16,False,1,0,0.26,1.0,1,0.26,1
2023-03-16 11:00:00,0.965,0.0,0.554,15.14,14.69,12.94,17.08,76,0.0,98,3,10.94,16,3,2023,3,11,0,11,2023-03-16,False,1,0,1.52,0.36,1,-0.41,1
2023-03-16 12:00:00,0.12,0.0,0.353,16.89,16.33,16.19,18.74,65,0.0,98,3,10.28,16,3,2023,3,12,0,12,2023-03-16,False,1,0,0.47,0.75,1,0.23,1
2023-03-16 13:00:00,0.124,0.0,0.257,18.3,17.65,14.23,19.85,56,0.0,100,3,9.38,16,3,2023,3,13,0,13,2023-03-16,False,1,0,0.38,0.68,1,0.13,1
2023-03-16 14:00:00,0.085,0.0,0.237,17.89,17.28,14.23,19.77,59,0.5,100,5,9.77,16,3,2023,3,14,0,14,2023-03-16,False,1,0,0.32,0.74,1,0.15,1
2023-03-16 15:00:00,0.094,0.0,0.223,16.24,15.85,14.05,18.66,74,0.42,97,5,11.6,16,3,2023,3,15,0,15,2023-03-16,False,1,0,0.32,0.7,1,0.13,1
2023-03-16 16:00:00,0.162,0.0,0.166,14.65,14.31,13.41,15.33,82,0.76,98,5,11.61,16,3,2023,3,16,0,16,2023-03-16,False,1,0,0.33,0.5,1,0.0,1
2023-03-16 17:00:00,0.783,0.0,0.021,14.63,14.24,13.23,15.89,80,1.24,99,6,11.22,16,3,2023,3,17,0,17,2023-03-16,False,1,0,0.8,0.03,1,-0.76,1
2023-03-16 18:00:00,0.955,0.0,0.003,14.61,14.22,12.23,15.33,80,1.6,97,6,11.2,16,3,2023,3,18,0,18,2023-03-16,False,1,0,0.96,0.0,1,-0.95,1
2023-03-16 19:00:00,0.964,0.0,0.0,13.49,13.14,12.23,14.22,86,1.85,100,6,11.2,16,3,2023,3,19,0,19,2023-03-16,False,1,0,0.96,0.0,0,-0.96,0
2023-03-16 20:00:00,0.559,0.0,0.0,12.97,12.72,11.74,13.66,92,0.99,100,5,11.7,16,3,2023,3,20,0,20,2023-03-16,False,1,0,0.56,0.0,0,-0.56,0
2023-03-16 21:00:00,0.668,0.0,0.0,12.49,12.22,12.3,13.23,93,0.95,100,5,11.39,16,3,2023,3,21,0,21,2023-03-16,False,1,0,0.67,0.0,0,-0.67,0
2023-03-16 22:00:00,0.0,0.642,0.0,12.48,12.21,12.08,13.23,93,0.68,82,5,11.38,16,3,2023,3,22,0,22,2023-03-16,False,1,0,0.64,0.0,0,-0.64,0
2023-03-16 23:00:00,0.0,0.711,0.0,11.95,11.63,11.52,13.23,93,0.33,53,5,10.85,16,3,2023,3,23,0,23,2023-03-16,False,1,0,0.71,0.0,0,-0.71,0
2023-03-17 00:00:00,0.0,0.539,0.0,11.94,11.62,10.96,13.23,93,0.28,49,5,10.84,17,3,2023,4,0,0,0,2023-03-17,False,1,0,0.54,0.0,0,-0.54,0
2023-03-17 01:00:00,0.0,0.323,0.0,11.93,11.58,10.96,13.23,92,0.45,84,5,10.67,17,3,2023,4,1,0,1,2023-03-17,False,1,0,0.32,0.0,0,-0.32,0
2023-03-17 02:00:00,0.0,0.254,0.0,11.89,11.56,11.74,12.39,93,0.38,100,5,10.8,17,3,2023,4,2,0,2,2023-03-17,False,1,0,0.25,0.0,0,-0.25,0
2023-03-17 03:00:00,0.0,0.251,0.0,11.37,10.99,10.63,12.23,93,0.68,100,5,10.28,17,3,2023,4,3,0,3,2023-03-17,False,1,0,0.25,0.0,0,-0.25,0
2023-03-17 04:00:00,0.0,0.247,0.0,11.5,11.08,10.08,12.23,91,0.35,100,5,10.08,17,3,2023,4,4,0,4,2023-03-17,False,1,0,0.25,0.0,0,-0.25,0
2023-03-17 05:00:00,0.0,0.247,0.0,10.78,10.32,10.41,11.28,92,0.6,100,5,9.53,17,3,2023,4,5,0,5,2023-03-17,False,1,0,0.25,0.0,0,-0.25,0
2023-03-17 06:00:00,0.0,0.245,0.0,10.82,10.36,9.85,12.23,92,0.4,100,5,9.57,17,3,2023,4,6,0,6,2023-03-17,False,1,0,0.24,0.0,0,-0.24,0
2023-03-17 07:00:00,0.0,0.88,0.054,10.85,10.42,10.41,12.23,93,0.68,100,5,9.76,17,3,2023,4,7,0,7,2023-03-17,False,1,0,0.93,0.06,1,-0.83,1
2023-03-17 08:00:00,1.208,0.0,0.111,11.37,10.99,10.96,12.23,93,0.51,99,5,10.28,17,3,2023,4,8,0,8,2023-03-17,False,1,0,1.32,0.08,1,-1.1,1
2023-03-17 09:00:00,0.06,0.0,0.293,11.44,11.09,10.41,13.23,94,1.49,76,6,10.51,17,3,2023,4,9,0,9,2023-03-17,False,1,0,0.35,0.84,1,0.23,1
2023-03-17 10:00:00,0.0,0.0,0.373,11.91,11.53,11.52,12.85,91,3.1,60,6,10.49,17,3,2023,4,10,0,10,2023-03-17,False,1,0,0.37,1.01,1,0.37,1
2023-03-17 11:00:00,0.0,0.0,0.356,11.9,11.57,11.19,12.55,93,3.36,56,6,10.81,17,3,2023,4,11,0,11,2023-03-17,False,1,0,0.36,0.99,1,0.36,1
2023-03-17 12:00:00,0.0,0.0,0.361,12.99,12.67,12.08,13.11,89,1.4,91,6,11.22,17,3,2023,4,12,0,12,2023-03-17,False,1,0,0.36,1.0,1,0.36,1
2023-03-17 13:00:00,0.0,0.0,0.315,13.51,13.01,11.52,14.05,80,0.62,75,5,10.13,17,3,2023,4,13,0,13,2023-03-17,False,1,0,0.32,0.98,1,0.32,1
2023-03-17 14:00:00,0.046,0.0,0.301,13.56,13.09,13.41,14.23,81,1.5,74,6,10.37,17,3,2023,4,14,0,14,2023-03-17,False,1,0,0.35,0.86,1,0.26,1
2023-03-17 15:00:00,0.126,0.0,0.201,12.55,12.05,12.3,14.23,84,1.65,58,6,9.92,17,3,2023,4,15,0,15,2023-03-17,False,1,0,0.33,0.61,1,0.08,1
2023-03-17 16:00:00,0.132,0.0,0.174,12.25,11.91,11.88,14.05,91,1.93,81,6,10.83,17,3,2023,4,16,0,16,2023-03-17,False,1,0,0.31,0.56,1,0.04,1
2023-03-17 17:00:00,1.279,0.0,0.045,11.95,11.55,11.19,13.23,90,1.23,70,6,10.36,17,3,2023,4,17,0,17,2023-03-17,False,1,0,1.32,0.03,1,-1.23,1
2023-03-17 18:00:00,2.048,0.0,0.006,11.45,11.0,11.19,13.5,90,0.35,75,5,9.87,17,3,2023,4,18,0,18,2023-03-17,False,1,0,2.05,0.0,1,-2.04,1
2023-03-17 19:00:00,1.119,0.0,0.0,10.37,9.84,10.21,12.94,91,0.31,93,5,8.97,17,3,2023,4,19,0,19,2023-03-17,False,1,0,1.12,0.0,0,-1.12,0
2023-03-17 20:00:00,0.492,0.0,0.0,10.38,9.9,10.21,13.23,93,0.26,90,5,9.3,17,3,2023,4,20,0,20,2023-03-17,False,1,0,0.49,0.0,0,-0.49,0
2023-03-17 21:00:00,0.45,0.0,0.0,10.36,9.91,10.21,12.39,94,0.27,84,5,9.44,17,3,2023,4,21,0,21,2023-03-17,False,1,0,0.45,0.0,0,-0.45,0
2023-03-17 22:00:00,0.0,0.8,0.0,10.26,9.77,10.21,11.23,93,0.17,74,5,9.18,17,3,2023,4,22,0,22,2023-03-17,False,1,0,0.8,0.0,0,-0.8,0
2023-03-17 23:00:00,0.0,0.563,0.0,10.81,10.37,9.85,11.83,93,0.15,60,5,9.72,17,3,2023,4,23,0,23,2023-03-17,False,1,0,0.56,0.0,0,-0.56,0
2023-03-18 00:00:00,0.0,0.496,0.0,10.95,10.56,9.85,11.28,94,0.23,56,5,10.02,18,3,2023,5,0,0,0,2023-03-18,True,1,0,0.5,0.0,0,-0.5,0
2023-03-18 01:00:00,0.0,0.495,0.0,10.51,9.99,9.52,11.28,91,0.56,68,5,9.1,18,3,2023,5,1,0,1,2023-03-18,True,1,0,0.5,0.0,0,-0.5,0
2023-03-18 02:00:00,0.0,0.43,0.0,10.22,9.75,9.52,10.72,94,0.38,62,5,9.3,18,3,2023,5,2,0,2,2023-03-18,True,1,0,0.43,0.0,0,-0.43,0
2023-03-18 03:00:00,0.0,0.367,0.0,10.26,9.8,9.85,11.23,94,0.37,85,5,9.34,18,3,2023,5,3,0,3,2023-03-18,True,1,0,0.37,0.0,0,-0.37,0
2023-03-18 04:00:00,0.0,0.275,0.0,10.22,9.75,9.85,10.72,94,0.46,100,5,9.3,18,3,2023,5,4,0,4,2023-03-18,True,1,0,0.28,0.0,0,-0.28,0
2023-03-18 05:00:00,0.0,0.282,0.0,10.26,9.8,10.08,11.23,94,0.8,100,5,9.34,18,3,2023,5,5,0,5,2023-03-18,True,1,0,0.28,0.0,0,-0.28,0
2023-03-18 06:00:00,0.0,0.311,0.0,10.26,9.8,10.08,11.23,94,0.85,100,5,9.34,18,3,2023,5,6,0,6,2023-03-18,True,1,0,0.31,0.0,0,-0.31,0
2023-03-18 07:00:00,0.0,0.251,0.019,10.76,10.37,10.08,10.96,95,0.9,97,5,9.99,18,3,2023,5,7,0,7,2023-03-18,True,1,0,0.27,0.07,1,-0.23,1
2023-03-18 08:00:00,0.572,0.0,0.131,10.78,10.39,10.08,11.52,95,0.52,81,5,10.01,18,3,2023,5,8,0,8,2023-03-18,True,1,0,0.7,0.19,1,-0.44,1
2023-03-18 09:00:00,0.0,0.0,0.257,11.36,11.03,11.19,13.19,95,0.14,100,5,10.59,18,3,2023,5,9,0,9,2023-03-18,True,1,0,0.26,0.99,1,0.26,1
2023-03-18 10:00:00,0.668,0.0,0.321,11.9,11.63,11.83,13.23,95,0.11,56,5,11.13,18,3,2023,5,10,0,10,2023-03-18,True,1,0,0.99,0.32,1,-0.35,1
2023-03-18 11:00:00,0.035,0.0,0.251,12.47,12.23,12.3,14.23,94,0.0,70,2,11.53,18,3,2023,5,11,0,11,2023-03-18,True,1,0,0.29,0.87,1,0.22,1
2023-03-18 12:00:00,0.0,0.0,0.251,13.51,13.37,12.3,14.85,94,0.0,45,4,12.56,18,3,2023,5,12,0,12,2023-03-18,True,1,0,0.25,1.0,1,0.25,1
2023-03-18 13:00:00,0.0,0.0,0.255,13.53,13.31,12.94,13.55,91,0.0,83,2,12.09,18,3,2023,5,13,0,13,2023-03-18,True,1,0,0.26,0.98,1,0.26,1
2023-03-18 14:00:00,0.0,0.0,0.323,15.1,14.78,12.94,15.96,81,0.0,87,3,11.87,18,3,2023,5,14,0,14,2023-03-18,True,1,0,0.32,1.01,1,0.32,1
2023-03-18 15:00:00,0.755,0.0,0.428,15.17,14.86,13.5,15.21,81,0.1,90,5,11.94,18,3,2023,5,15,0,15,2023-03-18,True,1,0,1.18,0.36,1,-0.33,1
2023-03-18 16:00:00,0.725,0.0,0.474,14.6,14.2,13.41,16.52,80,0.12,75,5,11.19,18,3,2023,5,16,0,16,2023-03-18,True,1,0,1.2,0.4,1,-0.25,1
2023-03-18 17:00:00,0.263,0.0,0.203,14.58,14.21,13.23,15.41,81,0.0,50,4,11.36,18,3,2023,5,17,0,17,2023-03-18,True,1,0,0.47,0.43,1,-0.06,1
2023-03-18 18:00:00,0.714,0.0,0.022,13.49,13.06,12.23,14.3,83,0.0,40,4,10.66,18,3,2023,5,18,0,18,2023-03-18,True,1,0,0.74,0.03,1,-0.69,1
2023-03-18 19:00:00,1.288,0.0,0.0,12.64,12.21,11.19,12.99,86,0.0,45,4,10.36,18,3,2023,5,19,0,19,2023-03-18,True,1,0,1.29,0.0,0,-1.29,0
2023-03-18 20:00:00,0.739,0.0,0.0,11.81,11.34,10.23,11.88,88,0.0,62,2,9.89,18,3,2023,5,20,0,20,2023-03-18,True,1,0,0.74,0.0,0,-0.74,0
2023-03-18 21:00:00,0.512,0.0,0.0,11.29,10.85,10.08,11.83,91,0.0,77,2,9.88,18,3,2023,5,21,0,21,2023-03-18,True,1,0,0.51,0.0,0,-0.51,0
