date,normal_consume,consumption_in_period,autoconsume,injection,temp,feels_like,temp_min,temp_max,humidity,rain_1h,clouds_all,weather_description,dew_point,day,month,year,day_of_week,hour,isFeriado,hour_str,Data,is_weekend,Estacao_do_Ano,vacaciones,consumo_total,taxa_autoconsumo,hora_partida,injection_tentativa,is_sunny
2022-12-16 03:00:00,0.0,0.253,0.0,0,10.72,10.3,10.34,11.21,94,1.31,100,6,9.3,16,12,2022,4,3,0,3,2022-12-16,False,0,0,0.25,0.0,0,-0.25,0
2022-12-16 04:00:00,0.0,0.253,0.0,0,10.71,10.24,10.26,11.21,92,1.44,100,6,8.97,16,12,2022,4,4,0,4,2022-12-16,False,0,0,0.25,0.0,0,-0.25,0
2022-12-16 05:00:00,0.0,0.257,0.0,0,10.7,10.2,10.57,10.82,91,1.51,100,6,8.81,16,12,2022,4,5,0,5,2022-12-16,False,0,0,0.26,0.0,0,-0.26,0
2022-12-16 06:00:00,0.0,0.252,0.0,0,11.2,10.67,10.26,11.26,88,1.13,99,6,8.81,16,12,2022,4,6,0,6,2022-12-16,False,0,0,0.25,0.0,0,-0.25,0
2022-12-16 07:00:00,0.0,0.946,0.002,0,11.26,10.74,10.26,11.72,88,0.53,100,5,8.86,16,12,2022,4,7,0,7,2022-12-16,False,0,0,0.95,0.0,1,-0.94,0
2022-12-16 08:00:00,0.286,0.0,0.12,0,11.77,11.2,10.26,11.82,84,0.58,100,5,8.67,16,12,2022,4,8,0,8,2022-12-16,False,0,0,0.41,0.29,1,-0.17,1
2022-12-16 09:00:00,0.0,0.0,0.309,0,12.34,11.82,11.38,12.37,84,0.21,100,5,9.24,16,12,2022,4,9,0,9,2022-12-16,False,0,0,0.31,1.0,1,0.31,1
2022-12-16 10:00:00,1.002,0.0,0.354,0,12.34,11.8,11.72,12.79,83,0.0,99,3,9.07,16,12,2022,4,10,0,10,2022-12-16,False,0,0,1.36,0.26,1,-0.65,1
2022-12-16 11:00:00,0.0,0.0,0.378,0,12.96,12.45,12.57,13.6,82,0.0,92,3,9.49,16,12,2022,4,11,0,11,2022-12-16,False,0,0,0.38,0.99,1,0.38,1
2022-12-16 12:00:00,0.029,0.0,0.317,0,13.53,13.03,13.12,14.72,80,0.0,84,2,9.66,16,12,2022,4,12,0,12,2022-12-16,False,0,0,0.35,0.91,1,0.29,1
2022-12-16 13:00:00,0.475,0.0,0.203,0,14.04,13.54,13.68,14.45,78,0.0,88,3,9.79,16,12,2022,4,13,0,13,2022-12-16,False,0,0,0.68,0.3,1,-0.27,1
2022-12-16 14:00:00,0.21,0.0,0.079,0,14.05,13.52,13.99,14.71,77,0.0,96,3,9.61,16,12,2022,4,14,0,14,2022-12-16,False,0,0,0.29,0.27,1,-0.13,1
2022-12-16 15:00:00,0.192,0.0,0.052,0,14.57,14.07,13.99,14.72,76,0.0,100,3,9.92,16,12,2022,4,15,0,15,2022-12-16,False,0,0,0.24,0.22,1,-0.14,1
2022-12-16 16:00:00,0.227,0.0,0.014,0,14.06,13.56,13.68,14.54,78,0.0,100,3,9.8,16,12,2022,4,16,0,16,2022-12-16,False,0,0,0.24,0.06,1,-0.21,1
2022-12-16 17:00:00,0.243,0.0,0.0,0,13.51,12.98,13.34,13.99,79,0.0,72,2,9.46,16,12,2022,4,17,0,17,2022-12-16,False,0,0,0.24,0.0,1,-0.24,1
2022-12-16 18:00:00,0.32,0.0,0.0,0,13.44,12.93,12.57,13.48,80,0.0,64,2,9.59,16,12,2022,4,18,0,18,2022-12-16,False,0,0,0.32,0.0,1,-0.32,0
2022-12-16 19:00:00,0.268,0.0,0.0,0,10.92,10.1,9.72,12.88,78,0.0,95,3,6.76,16,12,2022,4,19,0,19,2022-12-16,False,0,0,0.27,0.0,0,-0.27,0
2022-12-16 20:00:00,0.265,0.0,0.0,0,10.82,10.12,9.71,12.88,83,0.0,100,3,7.54,16,12,2022,4,20,0,20,2022-12-16,False,0,0,0.26,0.0,0,-0.26,0
2022-12-16 21:00:00,0.682,0.0,0.0,0,11.39,10.83,10.26,12.88,86,0.0,100,3,8.6,16,12,2022,4,21,0,21,2022-12-16,False,0,0,0.68,0.0,0,-0.68,0
2022-12-16 22:00:00,0.0,0.894,0.0,0,12.32,11.8,10.26,12.88,84,0.0,100,3,9.06,16,12,2022,4,22,0,22,2022-12-16,False,0,0,0.89,0.0,0,-0.89,0
2022-12-16 23:00:00,0.0,0.464,0.0,0,12.13,11.59,10.26,12.72,84,0.0,98,3,8.87,16,12,2022,4,23,0,23,2022-12-16,False,0,0,0.46,0.0,0,-0.46,0
2022-12-17 00:00:00,0.0,0.616,0.0,0,12.4,11.94,10.34,12.72,86,0.12,84,5,9.6,17,12,2022,5,0,0,0,2022-12-17,True,0,0,0.62,0.0,0,-0.62,0
2022-12-17 01:00:00,0.0,0.586,0.0,0,12.25,11.67,10.34,12.37,82,0.33,97,5,8.79,17,12,2022,5,1,0,1,2022-12-17,True,0,0,0.59,0.0,0,-0.59,0
2022-12-17 02:00:00,0.0,0.595,0.0,0,12.23,11.68,10.34,12.37,83,0.1,67,5,8.95,17,12,2022,5,2,0,2,2022-12-17,True,0,0,0.6,0.0,0,-0.6,0
2022-12-17 03:00:00,0.0,0.593,0.0,0,11.78,11.34,9.79,11.82,89,0.0,45,4,9.54,17,12,2022,5,3,0,3,2022-12-17,True,0,0,0.59,0.0,0,-0.59,0
2022-12-17 04:00:00,0.0,0.508,0.0,0,11.74,11.29,9.79,11.82,89,0.0,48,4,9.51,17,12,2022,5,4,0,4,2022-12-17,True,0,0,0.51,0.0,0,-0.51,0
2022-12-17 05:00:00,0.0,0.407,0.0,0,11.77,11.33,9.79,11.82,89,0.0,53,2,9.53,17,12,2022,5,5,0,5,2022-12-17,True,0,0,0.41,0.0,0,-0.41,0
2022-12-17 06:00:00,0.0,0.348,0.0,0,11.81,11.4,9.79,12.72,90,0.0,59,2,9.73,17,12,2022,5,6,0,6,2022-12-17,True,0,0,0.35,0.0,0,-0.35,0
2022-12-17 07:00:00,0.0,0.25,0.0,0,11.77,11.33,9.79,11.82,89,0.12,68,5,9.53,17,12,2022,5,7,0,7,2022-12-17,True,0,0,0.25,0.0,1,-0.25,0
2022-12-17 08:00:00,0.224,0.0,0.017,0,11.72,11.3,9.79,11.82,90,0.13,60,5,9.65,17,12,2022,5,8,0,8,2022-12-17,True,0,0,0.24,0.07,1,-0.21,1
2022-12-17 09:00:00,0.145,0.0,0.22,2,11.8,11.44,10.82,11.82,92,0.0,59,2,10.06,17,12,2022,5,9,0,9,2022-12-17,True,0,0,0.36,0.61,1,0.08,1
2022-12-17 10:00:00,0.085,0.0,0.235,2,12.4,12.1,9.79,13.72,92,0.0,61,2,10.63,17,12,2022,5,10,0,10,2022-12-17,True,0,0,0.32,0.73,1,0.15,1
2022-12-17 11:00:00,0.128,0.0,0.259,1,14.0,13.7,11.45,14.72,86,0.0,61,2,11.22,17,12,2022,5,11,0,11,2022-12-17,True,0,0,0.39,0.66,1,0.13,1
2022-12-17 12:00:00,0.26,0.0,0.218,0,14.01,13.61,12.88,14.15,82,0.0,62,2,10.51,17,12,2022,5,12,0,12,2022-12-17,True,0,0,0.48,0.45,1,-0.04,1
2022-12-17 13:00:00,0.094,0.0,0.359,2,14.57,14.2,13.43,15.01,81,0.1,52,5,10.87,17,12,2022,5,13,0,13,2022-12-17,True,0,0,0.45,0.8,1,0.26,1
2022-12-17 14:00:00,0.127,0.0,0.327,1,14.6,14.2,14.23,14.72,80,0.0,84,2,10.71,17,12,2022,5,14,0,14,2022-12-17,True,0,0,0.45,0.73,1,0.2,1
2022-12-17 15:00:00,0.325,0.0,0.188,0,14.58,14.18,13.68,14.72,80,0.0,80,2,10.69,17,12,2022,5,15,0,15,2022-12-17,True,0,0,0.51,0.37,1,-0.14,1
2022-12-17 16:00:00,0.486,0.0,0.017,0,14.03,13.66,13.68,14.45,83,0.0,36,4,10.71,17,12,2022,5,16,0,16,2022-12-17,True,0,0,0.5,0.03,1,-0.47,1
2022-12-17 17:00:00,0.498,0.0,0.0,0,13.01,12.56,11.93,14.72,84,0.0,41,4,9.86,17,12,2022,5,17,0,17,2022-12-17,True,0,0,0.5,0.0,1,-0.5,1
2022-12-17 18:00:00,0.611,0.0,0.0,0,13.39,12.93,10.9,13.48,82,0.0,87,3,9.9,17,12,2022,5,18,0,18,2022-12-17,True,0,0,0.61,0.0,1,-0.61,0
2022-12-17 19:00:00,0.626,0.0,0.0,0,12.8,12.33,9.71,12.93,84,0.0,100,3,9.68,17,12,2022,5,19,0,19,2022-12-17,True,0,0,0.63,0.0,0,-0.63,0
2022-12-17 20:00:00,0.608,0.0,0.0,0,12.28,11.78,9.15,12.37,85,0.0,100,3,9.34,17,12,2022,5,20,0,20,2022-12-17,True,0,0,0.61,0.0,0,-0.61,0
2022-12-17 21:00:00,0.543,0.0,0.0,0,12.25,11.75,8.6,12.37,85,0.0,100,3,9.31,17,12,2022,5,21,0,21,2022-12-17,True,0,0,0.54,0.0,0,-0.54,0
2022-12-17 22:00:00,0.0,0.546,0.0,0,11.28,10.76,9.79,11.72,88,0.0,90,3,8.87,17,12,2022,5,22,0,22,2022-12-17,True,0,0,0.55,0.0,0,-0.55,0
2022-12-17 23:00:00,0.0,0.563,0.0,0,11.79,11.27,9.23,11.82,86,0.0,78,2,9.05,17,12,2022,5,23,0,23,2022-12-17,True,0,0,0.56,0.0,0,-0.56,0
2022-12-18 00:00:00,0.0,0.545,0.0,0,11.27,10.67,9.23,11.72,85,0.0,80,2,8.35,18,12,2022,6,0,0,0,2022-12-18,True,0,0,0.55,0.0,0,-0.55,0
2022-12-18 01:00:00,0.0,0.499,0.0,0,11.27,10.65,9.79,12.23,84,0.0,100,3,8.18,18,12,2022,6,1,0,1,2022-12-18,True,0,0,0.5,0.0,0,-0.5,0
2022-12-18 02:00:00,0.0,0.436,0.0,0,11.85,11.26,9.79,12.72,83,0.0,100,3,8.57,18,12,2022,6,2,0,2,2022-12-18,True,0,0,0.44,0.0,0,-0.44,0
2022-12-18 03:00:00,0.0,0.27,0.0,0,11.89,11.3,10.34,13.72,83,0.0,100,3,8.6,18,12,2022,6,3,0,3,2022-12-18,True,0,0,0.27,0.0,0,-0.27,0
2022-12-18 04:00:00,0.0,0.275,0.0,0,11.89,11.28,11.21,13.72,82,0.0,55,2,8.43,18,12,2022,6,4,0,4,2022-12-18,True,0,0,0.28,0.0,0,-0.28,0
2022-12-18 05:00:00,0.0,0.273,0.0,0,11.87,11.25,11.77,13.72,82,0.0,42,4,8.4,18,12,2022,6,5,0,5,2022-12-18,True,0,0,0.27,0.0,0,-0.27,0
2022-12-18 06:00:00,0.0,0.268,0.0,0,14.23,13.88,6.93,14.72,83,0.0,62,2,11.23,18,12,2022,6,6,0,6,2022-12-18,True,0,0,0.27,0.0,0,-0.27,0
2022-12-18 07:00:00,0.0,0.242,0.0,0,14.33,13.96,7.49,14.72,82,0.0,84,2,11.08,18,12,2022,6,7,0,7,2022-12-18,True,0,0,0.24,0.0,1,-0.24,0
2022-12-18 08:00:00,0.232,0.0,0.007,0,14.33,13.93,6.38,14.72,81,0.0,99,3,10.89,18,12,2022,6,8,0,8,2022-12-18,True,0,0,0.24,0.03,1,-0.22,1
2022-12-18 09:00:00,0.926,0.0,0.053,0,12.82,12.25,7.49,14.72,80,0.0,97,3,8.52,18,12,2022,6,9,0,9,2022-12-18,True,0,0,0.98,0.05,1,-0.87,1
2022-12-18 10:00:00,0.882,0.0,0.094,0,13.02,12.47,12.88,14.72,80,0.0,95,3,9.16,18,12,2022,6,10,0,10,2022-12-18,True,0,0,0.98,0.1,1,-0.79,1
2022-12-18 11:00:00,0.16,0.0,0.099,0,14.1,13.63,13.43,15.72,79,0.0,95,3,10.02,18,12,2022,6,11,0,11,2022-12-18,True,0,0,0.26,0.38,1,-0.06,1
2022-12-18 12:00:00,0.134,0.0,0.11,0,15.14,14.69,13.99,15.72,76,0.0,92,3,10.47,18,12,2022,6,12,0,12,2022-12-18,True,0,0,0.24,0.46,1,-0.02,1
2022-12-18 13:00:00,0.145,0.0,0.104,0,15.69,15.27,14.54,16.72,75,0.0,98,3,10.79,18,12,2022,6,13,0,13,2022-12-18,True,0,0,0.25,0.42,1,-0.04,1
2022-12-18 14:00:00,0.148,0.0,0.117,0,15.24,14.8,14.54,16.93,76,0.0,98,3,10.56,18,12,2022,6,14,0,14,2022-12-18,True,0,0,0.26,0.45,1,-0.03,1
2022-12-18 15:00:00,0.199,0.0,0.068,0,15.74,15.35,15.1,16.72,76,0.0,97,3,11.04,18,12,2022,6,15,0,15,2022-12-18,True,0,0,0.27,0.25,1,-0.13,1
2022-12-18 16:00:00,0.243,0.0,0.008,0,15.74,15.33,15.1,16.72,75,0.0,99,3,10.84,18,12,2022,6,16,0,16,2022-12-18,True,0,0,0.25,0.03,1,-0.24,1
2022-12-18 17:00:00,0.238,0.0,0.0,0,15.17,14.75,14.71,15.72,77,0.0,100,3,10.69,18,12,2022,6,17,0,17,2022-12-18,True,0,0,0.24,0.0,1,-0.24,1
2022-12-18 18:00:00,0.258,0.0,0.0,0,14.62,14.17,13.6,15.72,78,0.0,100,3,10.35,18,12,2022,6,18,0,18,2022-12-18,True,0,0,0.26,0.0,1,-0.26,0
2022-12-18 19:00:00,0.787,0.0,0.0,0,14.64,14.14,14.54,16.72,76,0.0,100,3,9.98,18,12,2022,6,19,0,19,2022-12-18,True,0,0,0.79,0.0,0,-0.79,0
2022-12-18 20:00:00,0.359,0.0,0.0,0,15.35,14.85,13.04,16.72,73,0.0,100,3,9.85,18,12,2022,6,20,0,20,2022-12-18,True,0,0,0.36,0.0,0,-0.36,0
2022-12-18 21:00:00,0.36,0.0,0.0,0,16.1,15.67,15.1,16.72,73,0.0,100,3,10.75,18,12,2022,6,21,0,21,2022-12-18,True,0,0,0.36,0.0,0,-0.36,0
2022-12-18 22:00:00,0.0,0.533,0.0,0,16.1,15.67,15.1,16.72,73,0.0,100,3,10.75,18,12,2022,6,22,0,22,2022-12-18,True,0,0,0.53,0.0,0,-0.53,0
2022-12-18 23:00:00,0.0,0.376,0.0,0,16.1,15.65,15.1,16.72,72,0.0,100,3,10.55,18,12,2022,6,23,0,23,2022-12-18,True,0,0,0.38,0.0,0,-0.38,0
2022-12-19 00:00:00,0.0,0.285,0.0,0,16.1,15.67,15.1,16.72,73,0.18,100,5,10.75,19,12,2022,0,0,0,0,2022-12-19,False,0,0,0.28,0.0,0,-0.28,0
2022-12-19 01:00:00,0.0,0.259,0.0,0,15.18,14.61,15.1,15.72,71,0.5,100,5,9.48,19,12,2022,0,1,0,1,2022-12-19,False,0,1,0.26,0.0,0,-0.26,0
2022-12-19 02:00:00,0.0,0.231,0.0,0,14.59,14.19,13.9,15.34,80,1.07,99,6,10.71,19,12,2022,0,2,0,2,2022-12-19,False,0,1,0.23,0.0,0,-0.23,0
2022-12-19 03:00:00,0.0,0.252,0.0,0,14.07,13.75,13.34,15.34,85,1.66,98,6,11.1,19,12,2022,0,3,0,3,2022-12-19,False,0,1,0.25,0.0,0,-0.25,0
2022-12-19 04:00:00,0.0,0.259,0.0,0,13.56,13.32,13.48,15.34,90,1.79,100,6,11.46,19,12,2022,0,4,0,4,2022-12-19,False,0,1,0.26,0.0,0,-0.26,0
2022-12-19 05:00:00,0.0,0.253,0.0,0,13.04,12.8,12.93,15.34,92,2.03,99,6,11.27,19,12,2022,0,5,0,5,2022-12-19,False,0,1,0.25,0.0,0,-0.25,0
2022-12-19 06:00:00,0.0,0.232,0.0,0,14.11,13.85,13.6,15.72,87,1.64,100,6,11.48,19,12,2022,0,6,0,6,2022-12-19,False,0,1,0.23,0.0,0,-0.23,0
2022-12-19 07:00:00,0.0,1.332,0.0,0,14.13,13.84,13.6,15.72,86,1.38,100,6,11.32,19,12,2022,0,7,0,7,2022-12-19,False,0,1,1.33,0.0,1,-1.33,0
2022-12-19 08:00:00,0.394,0.0,0.0,0,14.13,13.95,13.6,15.72,90,1.83,100,6,12.01,19,12,2022,0,8,0,8,2022-12-19,False,0,1,0.39,0.0,1,-0.39,1
2022-12-19 09:00:00,0.249,0.0,0.001,0,14.14,13.93,14.04,15.72,89,2.27,100,6,11.85,19,12,2022,0,9,0,9,2022-12-19,False,0,1,0.25,0.0,1,-0.25,1
2022-12-19 10:00:00,0.205,0.0,0.016,0,15.16,14.92,14.54,15.72,84,2.76,100,6,11.99,19,12,2022,0,10,0,10,2022-12-19,False,0,1,0.22,0.07,1,-0.19,1
2022-12-19 11:00:00,0.22,0.0,0.015,0,14.66,14.43,14.54,15.82,86,3.18,100,6,11.85,19,12,2022,0,11,0,11,2022-12-19,False,0,1,0.24,0.06,1,-0.2,1
2022-12-19 12:00:00,0.204,0.0,0.049,0,15.17,14.94,14.54,15.82,84,2.61,100,6,12.01,19,12,2022,0,12,0,12,2022-12-19,False,0,1,0.25,0.2,1,-0.15,1
2022-12-19 13:00:00,0.208,0.0,0.039,0,15.73,15.5,14.79,16.72,82,2.29,100,6,12.18,19,12,2022,0,13,0,13,2022-12-19,False,0,1,0.25,0.16,1,-0.17,1
2022-12-19 14:00:00,0.192,0.0,0.029,0,15.74,15.54,14.79,16.72,83,2.42,100,6,12.37,19,12,2022,0,14,0,14,2022-12-19,False,0,1,0.22,0.13,1,-0.16,1
2022-12-19 15:00:00,0.234,0.0,0.011,0,15.75,15.52,14.79,16.72,82,1.91,100,6,12.19,19,12,2022,0,15,0,15,2022-12-19,False,0,1,0.25,0.04,1,-0.22,1
2022-12-19 16:00:00,0.252,0.0,0.0,0,15.75,15.55,14.79,16.72,83,1.76,100,6,12.37,19,12,2022,0,16,0,16,2022-12-19,False,0,1,0.25,0.0,1,-0.25,1
2022-12-19 17:00:00,0.239,0.0,0.0,0,15.74,15.54,14.79,16.72,83,2.14,100,6,12.37,19,12,2022,0,17,0,17,2022-12-19,False,0,1,0.24,0.0,1,-0.24,1
2022-12-19 18:00:00,1.33,0.0,0.0,0,15.61,15.47,13.9,15.7,86,2.75,100,6,12.81,19,12,2022,0,18,0,18,2022-12-19,False,0,1,1.33,0.0,1,-1.33,0
2022-12-19 19:00:00,1.747,0.0,0.0,0,14.14,14.04,14.04,15.72,93,2.7,100,6,12.52,19,12,2022,0,19,0,19,2022-12-19,False,0,1,1.75,0.0,0,-1.75,0
2022-12-19 20:00:00,0.558,0.0,0.0,0,14.15,14.08,14.04,15.72,94,2.13,100,6,12.69,19,12,2022,0,20,0,20,2022-12-19,False,0,1,0.56,0.0,0,-0.56,0
2022-12-19 21:00:00,0.699,0.0,0.0,0,14.65,14.63,14.54,15.72,94,1.88,99,6,13.2,19,12,2022,0,21,0,21,2022-12-19,False,0,1,0.7,0.0,0,-0.7,0
2022-12-19 22:00:00,0.0,0.637,0.0,0,15.15,15.18,14.45,15.72,94,1.8,100,6,13.7,19,12,2022,0,22,0,22,2022-12-19,False,0,1,0.64,0.0,0,-0.64,0
2022-12-19 23:00:00,0.0,0.711,0.0,0,15.15,15.18,14.54,15.72,94,2.16,100,6,13.7,19,12,2022,0,23,0,23,2022-12-19,False,0,1,0.71,0.0,0,-0.71,0
2022-12-20 00:00:00,0.0,0.794,0.0,0,15.67,15.72,14.54,15.82,93,2.72,100,6,14.06,20,12,2022,1,0,0,0,2022-12-20,False,0,1,0.79,0.0,0,-0.79,0
2022-12-20 01:00:00,0.0,0.526,0.0,0,16.21,16.29,15.01,16.93,92,3.47,100,6,14.43,20,12,2022,1,1,0,1,2022-12-20,False,0,1,0.53,0.0,0,-0.53,0
2022-12-20 02:00:00,0.0,0.272,0.0,0,16.2,16.28,15.01,16.38,92,4.26,100,7,14.41,20,12,2022,1,2,0,2,2022-12-20,False,0,1,0.27,0.0,0,-0.27,0
2022-12-20 03:00:00,0.0,0.241,0.0,0,15.46,15.59,14.54,16.38,97,4.75,100,7,14.55,20,12,2022,1,3,0,3,2022-12-20,False,0,1,0.24,0.0,0,-0.24,0
2022-12-20 04:00:00,0.0,0.244,0.0,0,16.25,16.28,15.1,16.72,90,5.33,100,7,14.11,20,12,2022,1,4,0,4,2022-12-20,False,0,1,0.24,0.0,0,-0.24,0
2022-12-20 05:00:00,0.0,0.259,0.0,0,16.2,16.3,15.01,16.38,93,4.81,100,7,14.58,20,12,2022,1,5,0,5,2022-12-20,False,0,1,0.26,0.0,0,-0.26,0
2022-12-20 06:00:00,0.0,0.259,0.0,0,15.68,15.76,14.45,16.26,94,4.03,100,7,14.23,20,12,2022,1,6,0,6,2022-12-20,False,0,1,0.26,0.0,0,-0.26,0
2022-12-20 07:00:00,0.0,0.819,0.0,0,15.12,15.17,14.45,15.82,95,3.94,100,6,13.85,20,12,2022,1,7,0,7,2022-12-20,False,0,1,0.82,0.0,1,-0.82,0
2022-12-20 08:00:00,0.378,0.0,0.008,0,15.11,15.16,14.45,15.34,95,1.79,100,6,13.83,20,12,2022,1,8,0,8,2022-12-20,False,0,1,0.39,0.02,1,-0.37,1
2022-12-20 09:00:00,0.169,0.0,0.09,0,14.66,14.66,14.54,15.82,95,0.96,99,5,13.37,20,12,2022,1,9,0,9,2022-12-20,False,0,1,0.26,0.35,1,-0.08,1
2022-12-20 10:00:00,0.811,0.0,0.212,0,15.18,15.23,14.45,16.38,95,0.86,94,5,13.89,20,12,2022,1,10,0,10,2022-12-20,False,0,1,1.02,0.21,1,-0.6,1
2022-12-20 11:00:00,0.428,0.0,0.203,2,15.16,15.21,14.45,15.72,95,0.33,73,5,13.87,20,12,2022,1,11,0,11,2022-12-20,False,0,1,0.63,0.32,1,-0.22,1
2022-12-20 12:00:00,0.071,0.0,0.272,2,15.17,15.22,14.23,15.72,95,1.46,49,6,13.88,20,12,2022,1,12,0,12,2022-12-20,False,0,1,0.34,0.8,1,0.2,1
2022-12-20 13:00:00,0.004,0.0,0.333,2,15.18,15.21,14.23,15.72,94,0.38,48,5,13.73,20,12,2022,1,13,0,13,2022-12-20,False,0,1,0.34,0.98,1,0.33,1
2022-12-20 14:00:00,0.0,0.0,0.24,3,15.16,15.06,14.79,15.82,89,0.72,61,5,12.88,20,12,2022,1,14,0,14,2022-12-20,False,0,1,0.24,1.0,1,0.24,1
2022-12-20 15:00:00,0.152,0.0,0.111,0,14.69,14.54,14.23,15.82,89,0.63,71,5,12.4,20,12,2022,1,15,0,15,2022-12-20,False,0,1,0.26,0.43,1,-0.04,1
2022-12-20 16:00:00,0.239,0.0,0.018,0,14.68,14.53,14.23,15.72,89,1.03,64,6,12.39,20,12,2022,1,16,0,16,2022-12-20,False,0,1,0.26,0.07,1,-0.22,1
2022-12-20 17:00:00,0.365,0.0,0.0,0,14.66,14.56,13.68,15.72,91,0.44,57,5,12.7,20,12,2022,1,17,0,17,2022-12-20,False,0,1,0.36,0.0,1,-0.36,1
2022-12-20 18:00:00,0.712,0.0,0.0,0,15.28,15.29,13.68,15.72,93,0.52,74,5,13.61,20,12,2022,1,18,0,18,2022-12-20,False,0,1,0.71,0.0,1,-0.71,0
2022-12-20 19:00:00,0.766,0.0,0.0,0,14.16,14.09,13.68,15.72,94,0.54,100,5,12.7,20,12,2022,1,19,0,19,2022-12-20,False,0,1,0.77,0.0,0,-0.77,0
2022-12-20 20:00:00,0.474,0.0,0.0,0,15.18,15.23,13.12,15.72,95,0.41,100,5,13.8,20,12,2022,1,20,0,20,2022-12-20,False,0,1,0.47,0.0,0,-0.47,0
2022-12-20 21:00:00,0.52,0.0,0.0,0,15.45,15.56,13.12,15.72,96,0.4,100,5,14.31,20,12,2022,1,21,0,21,2022-12-20,False,0,1,0.52,0.0,0,-0.52,0
2022-12-20 22:00:00,0.0,0.683,0.0,0,14.66,14.64,13.68,15.72,94,0.55,100,5,13.2,20,12,2022,1,22,0,22,2022-12-20,False,0,1,0.68,0.0,0,-0.68,0
2022-12-20 23:00:00,0.0,0.686,0.0,0,14.58,14.55,13.72,15.26,94,0.3,100,5,13.14,20,12,2022,1,23,0,23,2022-12-20,False,0,1,0.69,0.0,0,-0.69,0
2022-12-21 00:00:00,0.0,0.403,0.0,0,14.95,14.98,13.68,15.26,95,0.27,100,5,13.7,21,12,2022,2,0,0,0,2022-12-21,False,0,1,0.4,0.0,0,-0.4,0
2022-12-21 01:00:00,0.0,0.344,0.0,0,14.59,14.59,13.68,14.71,95,0.21,100,5,13.31,21,12,2022,2,1,0,1,2022-12-21,False,0,1,0.34,0.0,0,-0.34,0
2022-12-21 02:00:00,0.0,0.327,0.0,0,14.67,14.67,13.68,15.72,95,0.2,97,5,13.37,21,12,2022,2,2,0,2,2022-12-21,False,0,1,0.33,0.0,0,-0.33,0
2022-12-21 03:00:00,0.0,0.298,0.0,0,14.67,14.67,13.68,15.72,95,0.23,95,5,13.37,21,12,2022,2,3,0,3,2022-12-21,False,0,1,0.3,0.0,0,-0.3,0
2022-12-21 04:00:00,0.0,0.32,0.0,0,14.68,14.68,14.23,15.82,95,0.13,100,5,13.39,21,12,2022,2,4,0,4,2022-12-21,False,0,1,0.32,0.0,0,-0.32,0
2022-12-21 05:00:00,0.0,0.306,0.0,0,14.65,14.63,14.23,15.72,94,0.0,99,3,13.2,21,12,2022,2,5,0,5,2022-12-21,False,0,1,0.31,0.0,0,-0.31,0
2022-12-21 06:00:00,0.0,0.314,0.0,0,14.65,14.63,13.68,15.72,94,0.0,100,3,13.2,21,12,2022,2,6,0,6,2022-12-21,False,0,1,0.31,0.0,0,-0.31,0
2022-12-21 07:00:00,0.0,1.683,0.0,0,14.62,14.59,14.54,15.72,94,0.39,100,5,13.17,21,12,2022,2,7,0,7,2022-12-21,False,0,1,1.68,0.0,1,-1.68,0
2022-12-21 08:00:00,0.476,0.0,0.0,0,14.63,14.58,14.59,15.72,93,0.92,100,5,13.02,21,12,2022,2,8,0,8,2022-12-21,False,0,1,0.48,0.0,1,-0.48,1
2022-12-21 09:00:00,0.29,0.0,0.025,0,14.63,14.58,14.59,15.82,93,0.89,100,5,13.02,21,12,2022,2,9,0,9,2022-12-21,False,0,1,0.32,0.08,1,-0.26,1
2022-12-21 10:00:00,0.187,0.0,0.111,0,15.16,15.16,15.1,15.72,93,0.61,100,5,13.55,21,12,2022,2,10,0,10,2022-12-21,False,0,1,0.3,0.37,1,-0.08,1
2022-12-21 11:00:00,0.186,0.0,0.12,0,15.18,15.21,14.79,15.82,94,1.04,100,6,13.74,21,12,2022,2,11,0,11,2022-12-21,False,0,1,0.31,0.39,1,-0.07,1
2022-12-21 12:00:00,0.268,0.0,0.053,0,16.26,16.34,15.66,16.72,92,0.82,100,5,14.47,21,12,2022,2,12,0,12,2022-12-21,False,0,1,0.32,0.17,1,-0.22,1
2022-12-21 13:00:00,0.29,0.0,0.063,0,16.29,16.35,15.34,16.93,91,0.94,100,5,14.33,21,12,2022,2,13,0,13,2022-12-21,False,0,1,0.35,0.18,1,-0.23,1
2022-12-21 14:00:00,0.141,0.0,0.079,0,15.7,15.75,15.57,15.9,93,0.75,99,5,14.09,21,12,2022,2,14,0,14,2022-12-21,False,0,1,0.22,0.36,1,-0.06,1
2022-12-21 15:00:00,0.299,0.0,0.049,0,15.71,15.82,15.01,16.38,95,0.62,100,5,14.42,21,12,2022,2,15,0,15,2022-12-21,False,0,1,0.35,0.14,1,-0.25,1
2022-12-21 16:00:00,0.429,0.0,0.006,0,15.76,15.87,15.57,16.72,95,0.72,94,5,14.46,21,12,2022,2,16,0,16,2022-12-21,False,0,1,0.44,0.01,1,-0.42,1
2022-12-21 17:00:00,0.853,0.0,0.0,0,15.7,15.81,15.34,15.82,95,0.76,89,5,14.41,21,12,2022,2,17,0,17,2022-12-21,False,0,1,0.85,0.0,1,-0.85,1
